,Categorie,precision,recall,f1-score,support,programme,libelle,id
484,1301,0.5549738219895288,0.6583850931677019,0.6022727272727273,161.0,Model_Img_Reseau_RGB_VGG16_V02,VGG16 Adam 5000-2000 SIZE400 DeFreeze 4 -  DR40-CC1024-DR40-CC1024 - BATCH32,CNN11
485,1302,0.454337899543379,0.3995983935742971,0.4252136752136752,498.0,Model_Img_Reseau_RGB_VGG16_V02,VGG16 Adam 5000-2000 SIZE400 DeFreeze 4 -  DR40-CC1024-DR40-CC1024 - BATCH32,CNN11
486,1320,0.5,0.4243827160493827,0.4590984974958264,648.0,Model_Img_Reseau_RGB_VGG16_V02,VGG16 Adam 5000-2000 SIZE400 DeFreeze 4 -  DR40-CC1024-DR40-CC1024 - BATCH32,CNN11
487,1560,0.5511197663096398,0.5576354679802956,0.55435847208619,1015.0,Model_Img_Reseau_RGB_VGG16_V02,VGG16 Adam 5000-2000 SIZE400 DeFreeze 4 -  DR40-CC1024-DR40-CC1024 - BATCH32,CNN11
488,1920,0.7818396226415094,0.7700348432055749,0.7758923346986542,861.0,Model_Img_Reseau_RGB_VGG16_V02,VGG16 Adam 5000-2000 SIZE400 DeFreeze 4 -  DR40-CC1024-DR40-CC1024 - BATCH32,CNN11
489,1940,0.6051282051282051,0.7329192546583851,0.6629213483146068,161.0,Model_Img_Reseau_RGB_VGG16_V02,VGG16 Adam 5000-2000 SIZE400 DeFreeze 4 -  DR40-CC1024-DR40-CC1024 - BATCH32,CNN11
490,2060,0.5255813953488372,0.4524524524524524,0.4862829478214093,999.0,Model_Img_Reseau_RGB_VGG16_V02,VGG16 Adam 5000-2000 SIZE400 DeFreeze 4 -  DR40-CC1024-DR40-CC1024 - BATCH32,CNN11
491,2220,0.4,0.4,0.4000000000000001,165.0,Model_Img_Reseau_RGB_VGG16_V02,VGG16 Adam 5000-2000 SIZE400 DeFreeze 4 -  DR40-CC1024-DR40-CC1024 - BATCH32,CNN11
492,2280,0.723342939481268,0.7909663865546218,0.755644756648269,952.0,Model_Img_Reseau_RGB_VGG16_V02,VGG16 Adam 5000-2000 SIZE400 DeFreeze 4 -  DR40-CC1024-DR40-CC1024 - BATCH32,CNN11
493,2403,0.6988505747126437,0.6366492146596858,0.6663013698630137,955.0,Model_Img_Reseau_RGB_VGG16_V02,VGG16 Adam 5000-2000 SIZE400 DeFreeze 4 -  DR40-CC1024-DR40-CC1024 - BATCH32,CNN11
494,2462,0.526595744680851,0.6971830985915493,0.6000000000000001,284.0,Model_Img_Reseau_RGB_VGG16_V02,VGG16 Adam 5000-2000 SIZE400 DeFreeze 4 -  DR40-CC1024-DR40-CC1024 - BATCH32,CNN11
495,2522,0.6185383244206774,0.6953907815631263,0.6547169811320754,998.0,Model_Img_Reseau_RGB_VGG16_V02,VGG16 Adam 5000-2000 SIZE400 DeFreeze 4 -  DR40-CC1024-DR40-CC1024 - BATCH32,CNN11
496,2582,0.5346260387811634,0.3725868725868725,0.4391353811149033,518.0,Model_Img_Reseau_RGB_VGG16_V02,VGG16 Adam 5000-2000 SIZE400 DeFreeze 4 -  DR40-CC1024-DR40-CC1024 - BATCH32,CNN11
497,2583,0.8088304368248004,0.8432908912830558,0.8257012706784943,2042.0,Model_Img_Reseau_RGB_VGG16_V02,VGG16 Adam 5000-2000 SIZE400 DeFreeze 4 -  DR40-CC1024-DR40-CC1024 - BATCH32,CNN11
498,2585,0.5083932853717026,0.4248496993987976,0.4628820960698689,499.0,Model_Img_Reseau_RGB_VGG16_V02,VGG16 Adam 5000-2000 SIZE400 DeFreeze 4 -  DR40-CC1024-DR40-CC1024 - BATCH32,CNN11
499,2705,0.5654450261780105,0.5869565217391305,0.5760000000000001,552.0,Model_Img_Reseau_RGB_VGG16_V02,VGG16 Adam 5000-2000 SIZE400 DeFreeze 4 -  DR40-CC1024-DR40-CC1024 - BATCH32,CNN11
500,2905,0.5185185185185185,0.6436781609195402,0.5743589743589743,174.0,Model_Img_Reseau_RGB_VGG16_V02,VGG16 Adam 5000-2000 SIZE400 DeFreeze 4 -  DR40-CC1024-DR40-CC1024 - BATCH32,CNN11
501,accuracy,0.6214672633066416,0.6214672633066416,0.6214672633066416,0.6214672633066416,Model_Img_Reseau_RGB_VGG16_V02,VGG16 Adam 5000-2000 SIZE400 DeFreeze 4 -  DR40-CC1024-DR40-CC1024 - BATCH32,CNN11
502,10,0.4375,0.4719101123595505,0.454054054054054,623.0,Model_Img_Reseau_RGB_VGG16_V03,VGG16 Adam 5000-2000 SIZE400 DeFreeze 4 -  DR40-CC1024-NORM-CC512-DR40 - BATCH32,CNN12
503,40,0.5768421052631579,0.545816733067729,0.5609007164790174,502.0,Model_Img_Reseau_RGB_VGG16_V03,VGG16 Adam 5000-2000 SIZE400 DeFreeze 4 -  DR40-CC1024-NORM-CC512-DR40 - BATCH32,CNN12
504,50,0.4112426035502958,0.4136904761904761,0.4124629080118694,336.0,Model_Img_Reseau_RGB_VGG16_V03,VGG16 Adam 5000-2000 SIZE400 DeFreeze 4 -  DR40-CC1024-NORM-CC512-DR40 - BATCH32,CNN12
505,60,0.757396449704142,0.7710843373493976,0.764179104477612,166.0,Model_Img_Reseau_RGB_VGG16_V03,VGG16 Adam 5000-2000 SIZE400 DeFreeze 4 -  DR40-CC1024-NORM-CC512-DR40 - BATCH32,CNN12
506,1140,0.5743119266055046,0.5861423220973783,0.5801668211306765,534.0,Model_Img_Reseau_RGB_VGG16_V03,VGG16 Adam 5000-2000 SIZE400 DeFreeze 4 -  DR40-CC1024-NORM-CC512-DR40 - BATCH32,CNN12
507,1160,0.8922518159806295,0.93173198482933,0.91156462585034,791.0,Model_Img_Reseau_RGB_VGG16_V03,VGG16 Adam 5000-2000 SIZE400 DeFreeze 4 -  DR40-CC1024-NORM-CC512-DR40 - BATCH32,CNN12
508,1180,0.5175438596491229,0.3856209150326797,0.4419475655430712,153.0,Model_Img_Reseau_RGB_VGG16_V03,VGG16 Adam 5000-2000 SIZE400 DeFreeze 4 -  DR40-CC1024-NORM-CC512-DR40 - BATCH32,CNN12
509,1280,0.4018499486125385,0.4014373716632443,0.401643554185927,974.0,Model_Img_Reseau_RGB_VGG16_V03,VGG16 Adam 5000-2000 SIZE400 DeFreeze 4 -  DR40-CC1024-NORM-CC512-DR40 - BATCH32,CNN12
510,1281,0.358695652173913,0.3188405797101449,0.3375959079283887,414.0,Model_Img_Reseau_RGB_VGG16_V03,VGG16 Adam 5000-2000 SIZE400 DeFreeze 4 -  DR40-CC1024-NORM-CC512-DR40 - BATCH32,CNN12
511,1300,0.6411483253588517,0.796828543111992,0.7105612019443217,1009.0,Model_Img_Reseau_RGB_VGG16_V03,VGG16 Adam 5000-2000 SIZE400 DeFreeze 4 -  DR40-CC1024-NORM-CC512-DR40 - BATCH32,CNN12
512,1301,0.6363636363636364,0.5217391304347826,0.5733788395904437,161.0,Model_Img_Reseau_RGB_VGG16_V03,VGG16 Adam 5000-2000 SIZE400 DeFreeze 4 -  DR40-CC1024-NORM-CC512-DR40 - BATCH32,CNN12
513,1302,0.3943089430894309,0.3895582329317269,0.3919191919191919,498.0,Model_Img_Reseau_RGB_VGG16_V03,VGG16 Adam 5000-2000 SIZE400 DeFreeze 4 -  DR40-CC1024-NORM-CC512-DR40 - BATCH32,CNN12
514,1320,0.4766666666666667,0.441358024691358,0.4583333333333333,648.0,Model_Img_Reseau_RGB_VGG16_V03,VGG16 Adam 5000-2000 SIZE400 DeFreeze 4 -  DR40-CC1024-NORM-CC512-DR40 - BATCH32,CNN12
515,1560,0.5493646138807429,0.5536945812807882,0.5515210991167812,1015.0,Model_Img_Reseau_RGB_VGG16_V03,VGG16 Adam 5000-2000 SIZE400 DeFreeze 4 -  DR40-CC1024-NORM-CC512-DR40 - BATCH32,CNN12
516,1920,0.810062893081761,0.7479674796747967,0.7777777777777778,861.0,Model_Img_Reseau_RGB_VGG16_V03,VGG16 Adam 5000-2000 SIZE400 DeFreeze 4 -  DR40-CC1024-NORM-CC512-DR40 - BATCH32,CNN12
517,1940,0.6686390532544378,0.7018633540372671,0.6848484848484848,161.0,Model_Img_Reseau_RGB_VGG16_V03,VGG16 Adam 5000-2000 SIZE400 DeFreeze 4 -  DR40-CC1024-NORM-CC512-DR40 - BATCH32,CNN12
518,2060,0.5228966986155484,0.4914914914914915,0.5067079463364292,999.0,Model_Img_Reseau_RGB_VGG16_V03,VGG16 Adam 5000-2000 SIZE400 DeFreeze 4 -  DR40-CC1024-NORM-CC512-DR40 - BATCH32,CNN12
519,2220,0.5,0.3636363636363636,0.4210526315789474,165.0,Model_Img_Reseau_RGB_VGG16_V03,VGG16 Adam 5000-2000 SIZE400 DeFreeze 4 -  DR40-CC1024-NORM-CC512-DR40 - BATCH32,CNN12
520,2280,0.73046875,0.7857142857142857,0.757085020242915,952.0,Model_Img_Reseau_RGB_VGG16_V03,VGG16 Adam 5000-2000 SIZE400 DeFreeze 4 -  DR40-CC1024-NORM-CC512-DR40 - BATCH32,CNN12
521,2403,0.6843891402714932,0.6335078534031413,0.6579662860250136,955.0,Model_Img_Reseau_RGB_VGG16_V03,VGG16 Adam 5000-2000 SIZE400 DeFreeze 4 -  DR40-CC1024-NORM-CC512-DR40 - BATCH32,CNN12
522,2462,0.5568862275449101,0.6549295774647887,0.6019417475728155,284.0,Model_Img_Reseau_RGB_VGG16_V03,VGG16 Adam 5000-2000 SIZE400 DeFreeze 4 -  DR40-CC1024-NORM-CC512-DR40 - BATCH32,CNN12
523,2522,0.6006974716652136,0.6903807615230461,0.6424242424242425,998.0,Model_Img_Reseau_RGB_VGG16_V03,VGG16 Adam 5000-2000 SIZE400 DeFreeze 4 -  DR40-CC1024-NORM-CC512-DR40 - BATCH32,CNN12
524,2582,0.4884318766066838,0.3667953667953668,0.4189636163175303,518.0,Model_Img_Reseau_RGB_VGG16_V03,VGG16 Adam 5000-2000 SIZE400 DeFreeze 4 -  DR40-CC1024-NORM-CC512-DR40 - BATCH32,CNN12
525,2583,0.8314384577360356,0.8237022526934378,0.8275522755227553,2042.0,Model_Img_Reseau_RGB_VGG16_V03,VGG16 Adam 5000-2000 SIZE400 DeFreeze 4 -  DR40-CC1024-NORM-CC512-DR40 - BATCH32,CNN12
526,2585,0.4515463917525773,0.438877755511022,0.4451219512195122,499.0,Model_Img_Reseau_RGB_VGG16_V03,VGG16 Adam 5000-2000 SIZE400 DeFreeze 4 -  DR40-CC1024-NORM-CC512-DR40 - BATCH32,CNN12
527,2705,0.5482041587901701,0.5253623188405797,0.5365402405180388,552.0,Model_Img_Reseau_RGB_VGG16_V03,VGG16 Adam 5000-2000 SIZE400 DeFreeze 4 -  DR40-CC1024-NORM-CC512-DR40 - BATCH32,CNN12
528,2905,0.5515151515151515,0.5229885057471264,0.5368731563421828,174.0,Model_Img_Reseau_RGB_VGG16_V03,VGG16 Adam 5000-2000 SIZE400 DeFreeze 4 -  DR40-CC1024-NORM-CC512-DR40 - BATCH32,CNN12
529,accuracy,0.6126354215732454,0.6126354215732454,0.6126354215732454,0.6126354215732454,Model_Img_Reseau_RGB_VGG16_V03,VGG16 Adam 5000-2000 SIZE400 DeFreeze 4 -  DR40-CC1024-NORM-CC512-DR40 - BATCH32,CNN12
530,10,0.4896907216494845,0.4574638844301765,0.4730290456431535,623.0,Model_Img_Reseau_RGB_VGG16_V04,VGG16 Adam 5000-2000 SIZE400 DeFreeze 4  - BATCH32,CNN13
531,40,0.6157407407407407,0.5298804780876494,0.569593147751606,502.0,Model_Img_Reseau_RGB_VGG16_V04,VGG16 Adam 5000-2000 SIZE400 DeFreeze 4  - BATCH32,CNN13
532,50,0.4069400630914827,0.3839285714285714,0.3950995405819295,336.0,Model_Img_Reseau_RGB_VGG16_V04,VGG16 Adam 5000-2000 SIZE400 DeFreeze 4  - BATCH32,CNN13
533,60,0.6857142857142857,0.7228915662650602,0.7038123167155426,166.0,Model_Img_Reseau_RGB_VGG16_V04,VGG16 Adam 5000-2000 SIZE400 DeFreeze 4  - BATCH32,CNN13
534,1140,0.5248344370860927,0.5936329588014981,0.5571177504393673,534.0,Model_Img_Reseau_RGB_VGG16_V04,VGG16 Adam 5000-2000 SIZE400 DeFreeze 4  - BATCH32,CNN13
535,1160,0.8724672228843862,0.9254108723135273,0.8981595092024539,791.0,Model_Img_Reseau_RGB_VGG16_V04,VGG16 Adam 5000-2000 SIZE400 DeFreeze 4  - BATCH32,CNN13
536,1180,0.53125,0.4444444444444444,0.4839857651245551,153.0,Model_Img_Reseau_RGB_VGG16_V04,VGG16 Adam 5000-2000 SIZE400 DeFreeze 4  - BATCH32,CNN13
537,1280,0.3644859813084112,0.3603696098562628,0.3624161073825503,974.0,Model_Img_Reseau_RGB_VGG16_V04,VGG16 Adam 5000-2000 SIZE400 DeFreeze 4  - BATCH32,CNN13
538,1281,0.2864197530864197,0.2801932367149758,0.2832722832722833,414.0,Model_Img_Reseau_RGB_VGG16_V04,VGG16 Adam 5000-2000 SIZE400 DeFreeze 4  - BATCH32,CNN13
539,1300,0.6195840554592721,0.7086223984142715,0.6611188164586222,1009.0,Model_Img_Reseau_RGB_VGG16_V04,VGG16 Adam 5000-2000 SIZE400 DeFreeze 4  - BATCH32,CNN13
540,1301,0.6099290780141844,0.5341614906832298,0.5695364238410596,161.0,Model_Img_Reseau_RGB_VGG16_V04,VGG16 Adam 5000-2000 SIZE400 DeFreeze 4  - BATCH32,CNN13
541,1302,0.3577405857740586,0.3433734939759036,0.3504098360655737,498.0,Model_Img_Reseau_RGB_VGG16_V04,VGG16 Adam 5000-2000 SIZE400 DeFreeze 4  - BATCH32,CNN13
542,1320,0.4224683544303797,0.412037037037037,0.4171874999999999,648.0,Model_Img_Reseau_RGB_VGG16_V04,VGG16 Adam 5000-2000 SIZE400 DeFreeze 4  - BATCH32,CNN13
543,1560,0.5555555555555556,0.5320197044334976,0.5435329642677403,1015.0,Model_Img_Reseau_RGB_VGG16_V04,VGG16 Adam 5000-2000 SIZE400 DeFreeze 4  - BATCH32,CNN13
544,1920,0.7609467455621302,0.7468060394889663,0.7538100820633059,861.0,Model_Img_Reseau_RGB_VGG16_V04,VGG16 Adam 5000-2000 SIZE400 DeFreeze 4  - BATCH32,CNN13
545,1940,0.6381578947368421,0.6024844720496895,0.6198083067092652,161.0,Model_Img_Reseau_RGB_VGG16_V04,VGG16 Adam 5000-2000 SIZE400 DeFreeze 4  - BATCH32,CNN13
546,2060,0.4922048997772829,0.4424424424424424,0.4659989457037428,999.0,Model_Img_Reseau_RGB_VGG16_V04,VGG16 Adam 5000-2000 SIZE400 DeFreeze 4  - BATCH32,CNN13
547,2220,0.3942307692307692,0.2484848484848484,0.3048327137546468,165.0,Model_Img_Reseau_RGB_VGG16_V04,VGG16 Adam 5000-2000 SIZE400 DeFreeze 4  - BATCH32,CNN13
548,2280,0.7275419545903258,0.7741596638655462,0.7501272264631044,952.0,Model_Img_Reseau_RGB_VGG16_V04,VGG16 Adam 5000-2000 SIZE400 DeFreeze 4  - BATCH32,CNN13
549,2403,0.6735632183908046,0.6136125654450262,0.6421917808219177,955.0,Model_Img_Reseau_RGB_VGG16_V04,VGG16 Adam 5000-2000 SIZE400 DeFreeze 4  - BATCH32,CNN13
550,2462,0.5497076023391813,0.6619718309859155,0.6006389776357827,284.0,Model_Img_Reseau_RGB_VGG16_V04,VGG16 Adam 5000-2000 SIZE400 DeFreeze 4  - BATCH32,CNN13
551,2522,0.5725321888412017,0.6683366733466933,0.6167360147942671,998.0,Model_Img_Reseau_RGB_VGG16_V04,VGG16 Adam 5000-2000 SIZE400 DeFreeze 4  - BATCH32,CNN13
552,2582,0.4386792452830189,0.3590733590733591,0.3949044585987261,518.0,Model_Img_Reseau_RGB_VGG16_V04,VGG16 Adam 5000-2000 SIZE400 DeFreeze 4  - BATCH32,CNN13
553,2583,0.8278647147905098,0.8031341821743389,0.8153119562515536,2042.0,Model_Img_Reseau_RGB_VGG16_V04,VGG16 Adam 5000-2000 SIZE400 DeFreeze 4  - BATCH32,CNN13
554,2585,0.4103585657370518,0.4128256513026052,0.4115884115884116,499.0,Model_Img_Reseau_RGB_VGG16_V04,VGG16 Adam 5000-2000 SIZE400 DeFreeze 4  - BATCH32,CNN13
555,2705,0.6033182503770739,0.7246376811594203,0.6584362139917695,552.0,Model_Img_Reseau_RGB_VGG16_V04,VGG16 Adam 5000-2000 SIZE400 DeFreeze 4  - BATCH32,CNN13
556,2905,0.6305418719211823,0.735632183908046,0.6790450928381963,174.0,Model_Img_Reseau_RGB_VGG16_V04,VGG16 Adam 5000-2000 SIZE400 DeFreeze 4  - BATCH32,CNN13
557,accuracy,0.59609043805935,0.59609043805935,0.59609043805935,0.59609043805935,Model_Img_Reseau_RGB_VGG16_V04,VGG16 Adam 5000-2000 SIZE400 DeFreeze 4  - BATCH32,CNN13
558,10,0.4209677419354838,0.4189406099518459,0.4199517296862429,623.0,Model_Img_Reseau_RGB_VGG19_V01,VGG19 Adam 5000-2000 SIZE400 DeFreeze 5  DR50-CC1024-CC1024-DR50,CNN15
559,40,0.6282722513089005,0.4780876494023904,0.5429864253393665,502.0,Model_Img_Reseau_RGB_VGG19_V01,VGG19 Adam 5000-2000 SIZE400 DeFreeze 5  DR50-CC1024-CC1024-DR50,CNN15
560,50,0.3038277511961722,0.3779761904761904,0.3368700265251989,336.0,Model_Img_Reseau_RGB_VGG19_V01,VGG19 Adam 5000-2000 SIZE400 DeFreeze 5  DR50-CC1024-CC1024-DR50,CNN15
561,60,0.6759776536312849,0.7289156626506024,0.7014492753623188,166.0,Model_Img_Reseau_RGB_VGG19_V01,VGG19 Adam 5000-2000 SIZE400 DeFreeze 5  DR50-CC1024-CC1024-DR50,CNN15
562,1140,0.4954268292682927,0.6086142322097379,0.546218487394958,534.0,Model_Img_Reseau_RGB_VGG19_V01,VGG19 Adam 5000-2000 SIZE400 DeFreeze 5  DR50-CC1024-CC1024-DR50,CNN15
563,1160,0.8872549019607843,0.9152970922882429,0.9010578718108276,791.0,Model_Img_Reseau_RGB_VGG19_V01,VGG19 Adam 5000-2000 SIZE400 DeFreeze 5  DR50-CC1024-CC1024-DR50,CNN15
564,1180,0.3699421965317919,0.4183006535947712,0.3926380368098159,153.0,Model_Img_Reseau_RGB_VGG19_V01,VGG19 Adam 5000-2000 SIZE400 DeFreeze 5  DR50-CC1024-CC1024-DR50,CNN15
565,1280,0.4184308841843088,0.3449691991786447,0.3781654473832301,974.0,Model_Img_Reseau_RGB_VGG19_V01,VGG19 Adam 5000-2000 SIZE400 DeFreeze 5  DR50-CC1024-CC1024-DR50,CNN15
566,1281,0.3323262839879154,0.2657004830917874,0.2953020134228188,414.0,Model_Img_Reseau_RGB_VGG19_V01,VGG19 Adam 5000-2000 SIZE400 DeFreeze 5  DR50-CC1024-CC1024-DR50,CNN15
567,1300,0.5638673253352152,0.7918731417244796,0.6586974443528442,1009.0,Model_Img_Reseau_RGB_VGG19_V01,VGG19 Adam 5000-2000 SIZE400 DeFreeze 5  DR50-CC1024-CC1024-DR50,CNN15
568,1301,0.4804469273743016,0.5341614906832298,0.5058823529411766,161.0,Model_Img_Reseau_RGB_VGG19_V01,VGG19 Adam 5000-2000 SIZE400 DeFreeze 5  DR50-CC1024-CC1024-DR50,CNN15
569,1302,0.2758620689655172,0.2248995983935743,0.247787610619469,498.0,Model_Img_Reseau_RGB_VGG19_V01,VGG19 Adam 5000-2000 SIZE400 DeFreeze 5  DR50-CC1024-CC1024-DR50,CNN15
570,1320,0.3410493827160494,0.3410493827160494,0.3410493827160494,648.0,Model_Img_Reseau_RGB_VGG19_V01,VGG19 Adam 5000-2000 SIZE400 DeFreeze 5  DR50-CC1024-CC1024-DR50,CNN15
571,1560,0.6037079953650057,0.5133004926108374,0.5548455804046858,1015.0,Model_Img_Reseau_RGB_VGG19_V01,VGG19 Adam 5000-2000 SIZE400 DeFreeze 5  DR50-CC1024-CC1024-DR50,CNN15
572,1920,0.7833935018050542,0.7560975609756098,0.7695035460992908,861.0,Model_Img_Reseau_RGB_VGG19_V01,VGG19 Adam 5000-2000 SIZE400 DeFreeze 5  DR50-CC1024-CC1024-DR50,CNN15
573,1940,0.5323383084577115,0.6645962732919255,0.5911602209944751,161.0,Model_Img_Reseau_RGB_VGG19_V01,VGG19 Adam 5000-2000 SIZE400 DeFreeze 5  DR50-CC1024-CC1024-DR50,CNN15
574,2060,0.4704016913319239,0.4454454454454454,0.4575835475578406,999.0,Model_Img_Reseau_RGB_VGG19_V01,VGG19 Adam 5000-2000 SIZE400 DeFreeze 5  DR50-CC1024-CC1024-DR50,CNN15
575,2220,0.25,0.3393939393939394,0.2879177377892031,165.0,Model_Img_Reseau_RGB_VGG19_V01,VGG19 Adam 5000-2000 SIZE400 DeFreeze 5  DR50-CC1024-CC1024-DR50,CNN15
576,2280,0.7523809523809524,0.7468487394957983,0.7496046389035319,952.0,Model_Img_Reseau_RGB_VGG19_V01,VGG19 Adam 5000-2000 SIZE400 DeFreeze 5  DR50-CC1024-CC1024-DR50,CNN15
577,2403,0.6688888888888889,0.6303664921465969,0.6490566037735849,955.0,Model_Img_Reseau_RGB_VGG19_V01,VGG19 Adam 5000-2000 SIZE400 DeFreeze 5  DR50-CC1024-CC1024-DR50,CNN15
578,2462,0.467018469656992,0.6232394366197183,0.5339366515837104,284.0,Model_Img_Reseau_RGB_VGG19_V01,VGG19 Adam 5000-2000 SIZE400 DeFreeze 5  DR50-CC1024-CC1024-DR50,CNN15
579,2522,0.5803489439853077,0.6332665330661322,0.6056540488739818,998.0,Model_Img_Reseau_RGB_VGG19_V01,VGG19 Adam 5000-2000 SIZE400 DeFreeze 5  DR50-CC1024-CC1024-DR50,CNN15
580,2582,0.5781818181818181,0.3069498069498069,0.4010088272383354,518.0,Model_Img_Reseau_RGB_VGG19_V01,VGG19 Adam 5000-2000 SIZE400 DeFreeze 5  DR50-CC1024-CC1024-DR50,CNN15
581,2583,0.7744326076887448,0.8188050930460333,0.796000952154249,2042.0,Model_Img_Reseau_RGB_VGG19_V01,VGG19 Adam 5000-2000 SIZE400 DeFreeze 5  DR50-CC1024-CC1024-DR50,CNN15
582,2585,0.263803680981595,0.2585170340681362,0.2611336032388663,499.0,Model_Img_Reseau_RGB_VGG19_V01,VGG19 Adam 5000-2000 SIZE400 DeFreeze 5  DR50-CC1024-CC1024-DR50,CNN15
583,2705,0.5124760076775432,0.483695652173913,0.4976700838769803,552.0,Model_Img_Reseau_RGB_VGG19_V01,VGG19 Adam 5000-2000 SIZE400 DeFreeze 5  DR50-CC1024-CC1024-DR50,CNN15
584,2905,0.3955223880597014,0.3045977011494253,0.3441558441558441,174.0,Model_Img_Reseau_RGB_VGG19_V01,VGG19 Adam 5000-2000 SIZE400 DeFreeze 5  DR50-CC1024-CC1024-DR50,CNN15
585,accuracy,0.571596796985398,0.571596796985398,0.571596796985398,0.571596796985398,Model_Img_Reseau_RGB_VGG19_V01,VGG19 Adam 5000-2000 SIZE400 DeFreeze 5  DR50-CC1024-CC1024-DR50,CNN15
586,10,0.5332167832167832,0.4895666131621188,0.5104602510460251,623.0,Model_Img_Reseau_RGB_VGG19_V02,VGG19 Adam 5000-2000 SIZE400 DeFreeze 5  DR40-CC1024-NORM-CC512-DR40,CNN16
587,40,0.6327944572748267,0.545816733067729,0.586096256684492,502.0,Model_Img_Reseau_RGB_VGG19_V02,VGG19 Adam 5000-2000 SIZE400 DeFreeze 5  DR40-CC1024-NORM-CC512-DR40,CNN16
588,50,0.4394904458598726,0.4107142857142857,0.4246153846153846,336.0,Model_Img_Reseau_RGB_VGG19_V02,VGG19 Adam 5000-2000 SIZE400 DeFreeze 5  DR40-CC1024-NORM-CC512-DR40,CNN16
589,60,0.6861702127659575,0.7771084337349398,0.728813559322034,166.0,Model_Img_Reseau_RGB_VGG19_V02,VGG19 Adam 5000-2000 SIZE400 DeFreeze 5  DR40-CC1024-NORM-CC512-DR40,CNN16
590,1140,0.5916230366492147,0.6348314606741573,0.6124661246612466,534.0,Model_Img_Reseau_RGB_VGG19_V02,VGG19 Adam 5000-2000 SIZE400 DeFreeze 5  DR40-CC1024-NORM-CC512-DR40,CNN16
591,1160,0.8902291917973462,0.9329962073324906,0.9111111111111112,791.0,Model_Img_Reseau_RGB_VGG19_V02,VGG19 Adam 5000-2000 SIZE400 DeFreeze 5  DR40-CC1024-NORM-CC512-DR40,CNN16
592,1180,0.440251572327044,0.457516339869281,0.4487179487179487,153.0,Model_Img_Reseau_RGB_VGG19_V02,VGG19 Adam 5000-2000 SIZE400 DeFreeze 5  DR40-CC1024-NORM-CC512-DR40,CNN16
593,1280,0.4608501118568233,0.4229979466119096,0.4411134903640257,974.0,Model_Img_Reseau_RGB_VGG19_V02,VGG19 Adam 5000-2000 SIZE400 DeFreeze 5  DR40-CC1024-NORM-CC512-DR40,CNN16
594,1281,0.3508287292817679,0.3067632850241545,0.3273195876288659,414.0,Model_Img_Reseau_RGB_VGG19_V02,VGG19 Adam 5000-2000 SIZE400 DeFreeze 5  DR40-CC1024-NORM-CC512-DR40,CNN16
595,1300,0.625,0.8077304261645193,0.704712494595763,1009.0,Model_Img_Reseau_RGB_VGG19_V02,VGG19 Adam 5000-2000 SIZE400 DeFreeze 5  DR40-CC1024-NORM-CC512-DR40,CNN16
596,1301,0.5988700564971752,0.6583850931677019,0.6272189349112426,161.0,Model_Img_Reseau_RGB_VGG19_V02,VGG19 Adam 5000-2000 SIZE400 DeFreeze 5  DR40-CC1024-NORM-CC512-DR40,CNN16
597,1302,0.4467640918580375,0.429718875502008,0.4380757420675537,498.0,Model_Img_Reseau_RGB_VGG19_V02,VGG19 Adam 5000-2000 SIZE400 DeFreeze 5  DR40-CC1024-NORM-CC512-DR40,CNN16
598,1320,0.5216637781629117,0.4645061728395062,0.4914285714285715,648.0,Model_Img_Reseau_RGB_VGG19_V02,VGG19 Adam 5000-2000 SIZE400 DeFreeze 5  DR40-CC1024-NORM-CC512-DR40,CNN16
599,1560,0.6077003121748179,0.5753694581280788,0.5910931174089069,1015.0,Model_Img_Reseau_RGB_VGG19_V02,VGG19 Adam 5000-2000 SIZE400 DeFreeze 5  DR40-CC1024-NORM-CC512-DR40,CNN16
600,1920,0.7970183486238532,0.8072009291521487,0.8020773225620312,861.0,Model_Img_Reseau_RGB_VGG19_V02,VGG19 Adam 5000-2000 SIZE400 DeFreeze 5  DR40-CC1024-NORM-CC512-DR40,CNN16
601,1940,0.703030303030303,0.7204968944099379,0.7116564417177913,161.0,Model_Img_Reseau_RGB_VGG19_V02,VGG19 Adam 5000-2000 SIZE400 DeFreeze 5  DR40-CC1024-NORM-CC512-DR40,CNN16
602,2060,0.5583815028901734,0.4834834834834834,0.5182403433476395,999.0,Model_Img_Reseau_RGB_VGG19_V02,VGG19 Adam 5000-2000 SIZE400 DeFreeze 5  DR40-CC1024-NORM-CC512-DR40,CNN16
603,2220,0.457516339869281,0.4242424242424242,0.440251572327044,165.0,Model_Img_Reseau_RGB_VGG19_V02,VGG19 Adam 5000-2000 SIZE400 DeFreeze 5  DR40-CC1024-NORM-CC512-DR40,CNN16
604,2280,0.7524177949709865,0.8172268907563025,0.783484390735146,952.0,Model_Img_Reseau_RGB_VGG19_V02,VGG19 Adam 5000-2000 SIZE400 DeFreeze 5  DR40-CC1024-NORM-CC512-DR40,CNN16
605,2403,0.7012401352874859,0.6513089005235602,0.6753528773072748,955.0,Model_Img_Reseau_RGB_VGG19_V02,VGG19 Adam 5000-2000 SIZE400 DeFreeze 5  DR40-CC1024-NORM-CC512-DR40,CNN16
606,2462,0.579250720461095,0.7077464788732394,0.6370839936608558,284.0,Model_Img_Reseau_RGB_VGG19_V02,VGG19 Adam 5000-2000 SIZE400 DeFreeze 5  DR40-CC1024-NORM-CC512-DR40,CNN16
